,DGUID,Buddhist_total,Buddhist_men,Buddhist_women,Christian_total,Christian_men,Christian_women,Hindu_total,Hindu_men,Hindu_women,Jewish_total,Jewish_men,Jewish_women,Muslim_total,Muslim_men,Muslim_women,No_religion_total,No_religion_men,No_religion_women,Other_religions_total,Other_religions_men,Other_religions_women,Sikh_total,Sikh_men,Sikh_women,Indigenous_spirituality_total,Indigenous_spirituality_men,Indigenous_spirituality_women
3681,2021A00054715848,0.0,0.0,0.0,35.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,55.0,50.0
3682,2021A00054715849,0.0,0.0,0.0,390.0,200.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,205.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,30.0
3683,2021A00054715850,0.0,0.0,0.0,180.0,95.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,15.0
3684,2021A00054715851,0.0,0.0,0.0,180.0,90.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,15.0
3685,2021A00054715853,0.0,0.0,0.0,145.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,115.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,45.0,35.0
3686,2021A00054716002,0.0,0.0,0.0,35.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3687,2021A00054716004,0.0,0.0,0.0,75.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,2021A00054716005,0.0,0.0,0.0,220.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,75.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3689,2021A00054716008,0.0,0.0,0.0,230.0,105.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3690,2021A00054716009,0.0,0.0,0.0,235.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,115.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,2021A00054716011,0.0,0.0,0.0,165.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3692,2021A00054716013,0.0,0.0,0.0,215.0,145.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,75.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3693,2021A00054716014,0.0,0.0,0.0,100.0,45.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,2021A00054716016,0.0,0.0,0.0,295.0,145.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,130.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3695,2021A00054716018,0.0,0.0,0.0,195.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,65.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3696,2021A00054716022,0.0,0.0,0.0,230.0,105.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,70.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,2021A00054716023,0.0,0.0,0.0,235.0,130.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,55.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,2021A00054716024,0.0,0.0,0.0,40.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3699,2021A00054716028,0.0,0.0,0.0,455.0,220.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,115.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,2021A00054716029,60.0,40.0,20.0,7885.0,3610.0,4275.0,75.0,50.0,25.0,25.0,10.0,15.0,100.0,50.0,50.0,4795.0,2430.0,2365.0,160.0,60.0,105.0,105.0,30.0,70.0,295.0,125.0,170.0
3701,2021A00054716033,0.0,0.0,0.0,210.0,120.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,100.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3702,2021A00054716038,0.0,0.0,0.0,150.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,2021A00054716041,0.0,0.0,0.0,510.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3704,2021A00054716042,0.0,0.0,0.0,245.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3705,2021A00054716043,0.0,0.0,0.0,20.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3706,2021A00054716044,0.0,0.0,0.0,135.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3707,2021A00054716046,0.0,0.0,0.0,865.0,395.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,410.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3708,2021A00054716047,0.0,0.0,0.0,935.0,435.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,20.0,485.0,240.0,240.0,20.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3709,2021A00054716051,0.0,0.0,0.0,925.0,490.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,255.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3710,2021A00054716052,0.0,0.0,0.0,235.0,100.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3711,2021A00054716053,0.0,0.0,0.0,45.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,2021A00054716054,0.0,0.0,0.0,190.0,115.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,50.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3713,2021A00054716056,0.0,0.0,0.0,805.0,415.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,225.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,2021A00054716057,0.0,0.0,0.0,195.0,85.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3715,2021A00054716058,0.0,0.0,0.0,720.0,310.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,160.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3716,2021A00054716061,0.0,0.0,0.0,225.0,125.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,75.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3717,2021A00054716062,0.0,0.0,0.0,340.0,180.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,105.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3718,2021A00054716063,0.0,0.0,0.0,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,2021A00054716072,0.0,0.0,0.0,480.0,190.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,135.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,2021A00054716075,0.0,0.0,0.0,705.0,335.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,230.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3721,2021A00054716077,0.0,0.0,0.0,135.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3722,2021A00054716854,0.0,0.0,0.0,140.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,85.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,15.0
3723,2021A00054716855,0.0,0.0,0.0,265.0,125.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,175.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,80.0,70.0
3724,2021A00054716856,0.0,0.0,0.0,465.0,260.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,330.0,275.0,0.0,10.0,0.0,0.0,0.0,0.0,155.0,85.0,70.0
3725,2021A00054716858,0.0,0.0,0.0,485.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,245.0,200.0,30.0,10.0,15.0,0.0,0.0,0.0,580.0,300.0,285.0
3726,2021A00054716860,0.0,0.0,0.0,605.0,290.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,290.0,300.0,40.0,20.0,20.0,0.0,0.0,0.0,165.0,80.0,90.0
3727,2021A00054716862,0.0,0.0,0.0,70.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,95.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,70.0,55.0
3728,2021A00054716863,0.0,0.0,0.0,100.0,60.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,140.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,185.0,145.0
3729,2021A00054716880,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,15.0
3730,2021A00054717001,0.0,0.0,0.0,725.0,340.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,210.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3731,2021A00054717002,0.0,0.0,0.0,135.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3732,2021A00054717004,0.0,0.0,0.0,70.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3733,2021A00054717005,0.0,0.0,0.0,60.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,2021A00054717006,0.0,0.0,0.0,235.0,100.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,2021A00054717008,0.0,0.0,0.0,190.0,80.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,55.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3736,2021A00054717011,0.0,0.0,0.0,345.0,130.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,105.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3737,2021A00054717013,0.0,0.0,0.0,125.0,55.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,2021A00054717014,0.0,0.0,0.0,50.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3739,2021A00054717017,0.0,0.0,0.0,410.0,200.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,180.0,85.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,2021A00054717018,0.0,0.0,0.0,515.0,235.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,315.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3741,2021A00054717019,0.0,0.0,0.0,65.0,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,35.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3742,2021A00054717022,0.0,0.0,0.0,765.0,390.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,345.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,2021A00054717024,0.0,0.0,0.0,495.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,235.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,2021A00054717026,0.0,0.0,0.0,175.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3745,2021A00054717028,0.0,0.0,0.0,1140.0,555.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.0,495.0,415.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3746,2021A00054717029,10.0,0.0,10.0,6100.0,2910.0,3195.0,80.0,50.0,35.0,0.0,0.0,0.0,195.0,120.0,75.0,5225.0,2775.0,2445.0,35.0,10.0,20.0,45.0,30.0,15.0,60.0,25.0,35.0
3747,2021A00054717032,0.0,0.0,0.0,730.0,340.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,190.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3748,2021A00054717034,0.0,0.0,0.0,320.0,130.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,95.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3749,2021A00054717036,0.0,0.0,0.0,350.0,185.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,180.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750,2021A00054717039,0.0,0.0,0.0,125.0,70.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,2021A00054717041,0.0,0.0,0.0,300.0,130.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,125.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3752,2021A00054717042,0.0,0.0,0.0,45.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3753,2021A00054717045,0.0,0.0,0.0,900.0,465.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,430.0,285.0,40.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,2021A00054717047,0.0,0.0,0.0,500.0,230.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,170.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3755,2021A00054717048,0.0,0.0,0.0,200.0,85.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,65.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3756,2021A00054717052,0.0,0.0,0.0,2870.0,1380.0,1490.0,35.0,20.0,10.0,0.0,0.0,0.0,35.0,20.0,10.0,2125.0,1055.0,1065.0,40.0,20.0,20.0,45.0,15.0,30.0,45.0,25.0,20.0
3757,2021A00054717054,0.0,0.0,0.0,1475.0,725.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,515.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
3758,2021A00054717055,0.0,0.0,0.0,45.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3759,2021A00054717056,0.0,0.0,0.0,435.0,225.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,210.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3760,2021A00054717057,0.0,0.0,0.0,45.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3761,2021A00054717058,0.0,0.0,0.0,150.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3762,2021A00054717062,0.0,0.0,0.0,715.0,385.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,250.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3763,2021A00054717066,0.0,0.0,0.0,140.0,60.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3764,2021A00054717067,0.0,0.0,0.0,310.0,115.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,180.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3765,2021A00054717801,0.0,0.0,0.0,410.0,200.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,505.0,485.0,60.0,20.0,35.0,0.0,0.0,0.0,720.0,345.0,380.0
3766,2021A00054717802,0.0,0.0,0.0,205.0,110.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,80.0,75.0,30.0,15.0,15.0,0.0,0.0,0.0,205.0,100.0,105.0
3767,2021A00054717803,0.0,0.0,0.0,105.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,140.0,135.0,10.0,0.0,0.0,0.0,0.0,0.0,315.0,170.0,140.0
3768,2021A00054717805,0.0,0.0,0.0,280.0,130.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,125.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,165.0,85.0,80.0
3769,2021A00054717806,0.0,0.0,0.0,195.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,150.0,165.0,25.0,10.0,15.0,0.0,0.0,0.0,200.0,100.0,95.0
3770,2021A00054717807,0.0,0.0,0.0,255.0,125.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,140.0,145.0,30.0,15.0,15.0,0.0,0.0,0.0,535.0,265.0,270.0
3771,2021A00054717809,0.0,0.0,0.0,115.0,45.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,30.0,60.0
3772,2021A00054717810,0.0,0.0,0.0,35.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,30.0,40.0
3773,2021A00054717811,0.0,0.0,0.0,120.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,125.0,100.0,110.0,50.0,55.0,0.0,0.0,0.0,305.0,150.0,155.0
3774,2021A00054717812,0.0,0.0,0.0,225.0,110.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,110.0,100.0
3775,2021A00054717813,0.0,0.0,0.0,30.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,90.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,110.0,50.0,55.0
3776,2021A00054717816,0.0,0.0,0.0,70.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3777,2021A00054718005,0.0,0.0,0.0,360.0,200.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,145.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3778,2021A00054718012,0.0,0.0,0.0,60.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
3779,2021A00054718015,0.0,0.0,0.0,100.0,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,2021A00054718021,0.0,0.0,0.0,430.0,230.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,55.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,2021A00054718028,0.0,0.0,0.0,175.0,95.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,2021A00054718030,0.0,0.0,0.0,145.0,60.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3783,2021A00054718033,0.0,0.0,0.0,635.0,305.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,115.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,2021A00054718041,0.0,0.0,0.0,1210.0,575.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,15.0,1135.0,605.0,530.0,20.0,0.0,15.0,35.0,20.0,15.0,60.0,20.0,30.0
3785,2021A00054718042,0.0,0.0,0.0,625.0,275.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,305.0,295.0,40.0,20.0,25.0,0.0,0.0,0.0,55.0,25.0,35.0
3786,2021A00054718049,0.0,0.0,0.0,305.0,140.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,205.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
3787,2021A00054718051,0.0,0.0,0.0,705.0,315.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,235.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3788,2021A00054718052,0.0,0.0,0.0,60.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3789,2021A00054718055,0.0,0.0,0.0,60.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,15.0
3790,2021A00054718058,0.0,0.0,0.0,560.0,275.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,55.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
3791,2021A00054718065,0.0,0.0,0.0,800.0,380.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,110.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
3792,2021A00054718067,0.0,0.0,0.0,1015.0,500.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,170.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,2021A00054718069,0.0,0.0,0.0,50.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3794,2021A00054718070,0.0,0.0,0.0,545.0,230.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,125.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,2021A00054718071,0.0,0.0,0.0,45.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
